Date,Time,Open,High,Low,Close,Volume,Openint
2025-06-05,00:30:00,4.03512,4.04573,4.03472,4.03472,14563.267688
2025-06-05,00:40:00,4.03242,4.03482,4.02051,4.02631,50726.30132
2025-06-05,00:50:00,4.02591,4.04082,4.02521,4.04052,95583.018684
2025-06-05,01:00:00,4.04012,4.04623,4.03102,4.03662,65136.352604863
2025-06-05,01:10:00,4.03662,4.03712,4.02721,4.02792,63948.879169
2025-06-05,01:20:00,4.02922,4.03602,4.02651,4.03282,75940.506825
2025-06-05,01:30:00,4.03282,4.03282,4.01401,4.01451,179116.513887
2025-06-05,01:40:00,4.01491,4.02051,4.0086,4.01691,52174.52819
2025-06-05,01:50:00,4.01711,4.01901,4.0082,4.01591,47317.063685
2025-06-05,02:00:00,4.01651,4.02581,4.01651,4.02051,120874.524094
2025-06-05,02:10:00,4.02051,4.02251,4.0051,4.0092,72456.8844515
2025-06-05,02:20:00,4.01391,4.01401,4.0041,4.0089,61457.891628
2025-06-05,02:30:00,4.0089,4.01831,3.9998,4.0099,105651.348002
2025-06-05,02:40:00,4.0072,4.02811,4.0026,4.02541,62112.528877
2025-06-05,02:50:00,4.02792,4.03272,4.02351,4.02351,47552.943139
2025-06-05,03:00:00,4.02251,4.03262,4.01951,4.02221,48844.976412
2025-06-05,03:10:00,4.02241,4.03422,4.01791,4.03141,38975.361167
2025-06-05,03:20:00,4.04272,4.04503,4.03061,4.04022,57697.089324
2025-06-05,03:30:00,4.03982,4.04473,4.02121,4.03472,52603.2732626
2025-06-05,03:40:00,4.03151,4.03262,4.02011,4.02011,50519.362341
2025-06-05,03:50:00,4.02181,4.02181,4.0113,4.01361,60574.56743574
2025-06-05,04:00:00,4.01361,4.01921,4.01311,4.01431,115986.448978
2025-06-05,04:10:00,4.01321,4.02691,4.0091,4.01921,64772.747507
2025-06-05,04:20:00,4.01961,4.03902,4.0179,4.03132,79306.1484413
2025-06-05,04:30:00,4.03442,4.04132,4.03252,4.03252,81747.760034
2025-06-05,04:40:00,4.03282,4.04482,4.02311,4.04412,175317.465915
2025-06-05,04:50:00,4.04512,4.04813,4.03802,4.04763,37432.495356
2025-06-05,05:00:00,4.04763,4.04883,4.03072,4.03922,80677.03172701
2025-06-05,05:10:00,4.04022,4.04022,4.02011,4.03102,128196.258615
2025-06-05,05:20:00,4.03292,4.03292,4.01911,4.02601,96760.815832
2025-06-05,05:30:00,4.02601,4.03652,4.02401,4.03141,39673.551743
2025-06-05,05:40:00,4.03422,4.03652,4.02701,4.03092,50541.829574
2025-06-05,05:50:00,4.03092,4.03392,4.02511,4.03352,55373.88753
2025-06-05,06:00:00,4.03162,4.03962,4.02741,4.03922,76839.843951
2025-06-05,06:10:00,4.03882,4.04172,4.03382,4.03822,33190.285951547
2025-06-05,06:20:00,4.03722,4.03992,4.03181,4.03192,57409.155316
2025-06-05,06:30:00,4.03192,4.05313,4.03192,4.05313,52975.924013
2025-06-05,06:40:00,4.05233,4.05333,4.04473,4.04473,38115.302953
2025-06-05,06:50:00,4.04523,4.05523,4.04453,4.05003,22946.76424591
2025-06-05,07:00:00,4.05003,4.05753,4.04772,4.05243,30067.341645
2025-06-05,07:10:00,4.05223,4.06073,4.05223,4.05663,66728.2785781
2025-06-05,07:20:00,4.05663,4.05983,4.04642,4.05533,50789.382777
2025-06-05,07:30:00,4.05403,4.05403,4.04293,4.04643,170349.506227
2025-06-05,07:40:00,4.04643,4.04783,4.02561,4.03072,75517.671417
2025-06-05,07:50:00,4.03112,4.03352,4.02021,4.02421,59561.2505459
2025-06-05,08:00:00,4.02421,4.02882,4.01851,4.02752,73069.36212
2025-06-05,08:10:00,4.02752,4.02812,4.02031,4.02561,106806.595812
2025-06-05,08:20:00,4.02561,4.04053,4.02561,4.03863,51291.3172647
2025-06-05,08:30:00,4.03892,4.03892,4.02722,4.03032,101423.18306132
2025-06-05,08:40:00,4.04202,4.04333,4.02601,4.04043,156540.275086
2025-06-05,08:50:00,4.04043,4.04163,4.02171,4.02171,89055.20968
2025-06-05,09:00:00,4.01851,4.01871,4.01321,4.01461,78688.15911641
2025-06-05,09:10:00,4.01461,4.02131,4.01301,4.01761,61071.533501
2025-06-05,09:20:00,4.01731,4.03222,4.01151,4.03162,132813.202971
2025-06-05,09:30:00,4.03262,4.05453,4.03262,4.05213,57982.970057
2025-06-05,09:40:00,4.05213,4.05563,4.04673,4.04673,68530.892492
2025-06-05,09:50:00,4.04593,4.05013,4.02872,4.03492,85797.01266
2025-06-05,10:00:00,4.03562,4.03842,4.02742,4.02782,102156.203255
2025-06-05,10:10:00,4.02892,4.03752,4.02451,4.03642,30219.985963
2025-06-05,10:20:00,4.03932,4.04202,4.03082,4.03162,69613.4475358
2025-06-05,10:30:00,4.03032,4.03532,4.01911,4.02861,83515.873226
2025-06-05,10:40:00,4.02831,4.03933,4.02712,4.03702,56281.695494
2025-06-05,10:50:00,4.03742,4.03762,4.02151,4.02151,63615.940633
2025-06-05,11:00:00,4.02151,4.02461,4.0062,4.0084,101047.471846
2025-06-05,11:10:00,4.0084,4.03192,4.0047,4.02452,65085.8623636
2025-06-05,11:20:00,4.02432,4.03632,4.02391,4.02611,84842.189256
2025-06-05,11:30:00,4.02621,4.03222,4.02221,4.03152,45530.019045
2025-06-05,11:40:00,4.03152,4.03152,4.01941,4.02261,54814.0984274
2025-06-05,11:50:00,4.02261,4.03021,4.01651,4.02131,47701.207625
2025-06-05,12:00:00,4.02512,4.03512,4.02512,4.02712,63758.581571
2025-06-05,12:10:00,4.02712,4.03302,4.02472,4.03141,71344.413518041
2025-06-05,12:20:00,4.02471,4.03662,4.02281,4.03322,36390.342833
2025-06-05,12:30:00,4.03322,4.03422,4.01221,4.01241,79611.804264
2025-06-05,12:40:00,4.01241,4.01241,4.0015,4.0052,146479.959199
2025-06-05,12:50:00,4.0057,4.01021,3.99029,3.9969,184877.62835
2025-06-05,13:00:00,3.9969,4.0082,3.9921,4.0061,47935.023835
2025-06-05,13:10:00,4.0061,4.01461,4.0054,4.01361,56432.892120865
2025-06-05,13:20:00,4.0044,4.01361,3.9989,4.0064,62240.303578
2025-06-05,13:30:00,4.0064,4.0073,3.9969,4.0048,65139.858574
2025-06-05,13:40:00,4.0048,4.01291,4.0036,4.0117,70218.804596
2025-06-05,13:50:00,4.0115,4.01531,4.0071,4.0071,53459.414006
2025-06-05,14:00:00,4.008,4.01451,4.0042,4.01451,50799.365157
2025-06-05,14:10:00,4.01451,4.01451,3.9981,4.0004,120837.77876
2025-06-05,14:20:00,4.0004,4.03492,3.9985,4.03252,100472.890554
2025-06-05,14:30:00,4.03252,4.05463,4.03252,4.05263,172314.387815
2025-06-05,14:40:00,4.05283,4.05793,4.04552,4.04873,161722.30029
2025-06-05,14:50:00,4.04873,4.06943,4.04873,4.05723,147711.07061314
2025-06-05,15:00:00,4.05383,4.07404,4.05102,4.06914,136283.757286
2025-06-05,15:10:00,4.06914,4.07294,4.06163,4.06494,67825.649354
2025-06-05,15:20:00,4.06514,4.07594,4.06414,4.06834,80179.197248
2025-06-05,15:30:00,4.06834,4.07845,4.06453,4.06723,81054.104045
2025-06-05,15:40:00,4.06733,4.07014,4.05223,4.05493,127793.032463
2025-06-05,15:50:00,4.05293,4.05873,4.02091,4.02291,145562.160004
2025-06-05,16:00:00,4.02291,4.02371,3.9995,4.0005,172865.37584
2025-06-05,16:10:00,4.0005,4.0094,3.9949,4.0052,106168.591442
2025-06-05,16:20:00,4.0065,4.01181,3.97438,3.98259,165046.774543
2025-06-05,16:30:00,3.97408,3.9983,3.96568,3.98849,158015.6324825
2025-06-05,16:40:00,3.99169,3.9991,3.98949,3.9965,165986.318029
2025-06-05,16:50:00,3.9965,4.04583,3.9965,4.04392,197076.420574
2025-06-05,17:00:00,4.04282,4.04282,4.02591,4.02611,128810.672985
2025-06-05,17:10:00,4.02611,4.03372,4.01951,4.03372,36796.73748612
2025-06-05,17:20:00,4.03372,4.03372,4.02131,4.02661,55938.449118
2025-06-05,17:30:00,4.02681,4.03092,4.01421,4.03092,152599.615656
2025-06-05,17:40:00,4.03092,4.03872,4.02992,4.03862,115878.014403
2025-06-05,17:50:00,4.03882,4.03882,4.02611,4.03162,40725.848456
2025-06-05,18:00:00,4.03102,4.03402,4.02571,4.03372,41560.068403
2025-06-05,18:10:00,4.03372,4.03372,4.01491,4.01511,70136.307833
2025-06-05,18:20:00,4.01331,4.01821,3.97228,3.97588,130747.567352
2025-06-05,18:30:00,3.97588,3.98949,3.96838,3.98149,114073.6330439
2025-06-05,18:40:00,3.98149,3.98449,3.97378,3.97749,61493.56054006
2025-06-05,18:50:00,3.97999,3.98939,3.96748,3.97328,110560.549127
2025-06-05,19:00:00,3.97388,3.98359,3.96208,3.97008,154723.342555
2025-06-05,19:10:00,3.97048,3.98809,3.96858,3.98429,105693.955717
2025-06-05,19:20:00,3.98429,3.9959,3.97749,3.99149,100466.018409
2025-06-05,19:30:00,3.99069,3.9977,3.98629,3.98629,59710.876252
2025-06-05,19:40:00,3.98539,3.9976,3.98149,3.994,32773.812191
