Date,Open,High,Low,Close,Volume,Openint
2023-08-12,4.9988,5.03668,4.99195,5.02189,9883510.369539393
2023-08-13,5.02184,5.03937,4.9977,5.01723,11244949.910828019
2023-08-14,5.01723,5.04617,4.95019,4.97987,13375013.898631155
2023-08-15,4.97987,4.9958,4.62415,4.8142,14963598.415887186
2023-08-16,4.8142,4.83491,4.53074,4.61013,16216995.710861892
2023-08-17,4.61013,4.80464,4.28006,4.32533,20303128.349425536
2023-08-18,4.32793,4.55551,4.32047,4.53443,19209146.379432704
2023-08-19,4.53269,4.55142,4.45556,4.51213,9458548.839555988
2023-08-20,4.51203,4.53178,4.46715,4.51027,8864942.478697829
2023-08-21,4.50873,4.53676,4.36275,4.46813,13890722.272866718
2023-08-22,4.46813,4.46997,4.24845,4.32063,14181269.738101188
2023-08-23,4.32063,4.53283,4.31035,4.46525,15214656.790264694
2023-08-24,4.46411,4.51489,4.37841,4.37907,14516971.875768827
2023-08-25,4.39816,4.49045,4.35565,4.46694,10439379.452798681
2023-08-26,4.4668,4.51066,4.46528,4.51002,8816211.534852851
2023-08-27,4.51002,4.5394,4.46005,4.50168,10347881.101991296
2023-08-28,4.50164,4.60049,4.41488,4.58621,15627140.98337009
2023-08-29,4.58412,4.73506,4.53601,4.67219,20382237.246675223
2023-08-30,4.67334,4.69052,4.51833,4.535,12751661.569340637
2023-08-31,4.5349,4.53914,4.23535,4.26499,18293085.7730936
2023-09-01,4.26505,4.29245,4.13694,4.21031,15759027.558252607
2023-09-02,4.20845,4.27153,4.19584,4.25113,9407457.861666512
2023-09-03,4.25273,4.29795,4.22861,4.27383,8786282.095464027
2023-09-04,4.27263,4.31729,4.19486,4.21932,12554743.905000605
2023-09-05,4.21922,4.2973,4.19305,4.24212,12191948.644995475
2023-09-06,4.24312,4.28219,4.17364,4.24211,12447980.299029473
2023-09-07,4.24305,4.30489,4.23139,4.26912,13809077.60141582
2023-09-08,4.26929,4.32775,4.20296,4.23381,13375078.435640838
2023-09-09,4.23521,4.27646,4.23072,4.24633,8614240.610682
2023-09-10,4.24633,4.24633,4.1041,4.16092,13252734.780717893
2023-09-11,4.16056,4.17926,3.90845,3.95523,16414012.742884763
2023-09-12,3.95363,4.08866,3.95006,4.00598,16749027.213205172
2023-09-13,4.00604,4.09616,3.95041,4.01244,14132542.747259023
2023-09-14,4.0204,4.08609,3.97358,4.06308,15803352.425410854
2023-09-15,4.06098,4.14771,4.04632,4.12458,13364114.949098963
2023-09-16,4.12358,4.22397,4.12348,4.16157,10726845.191464368
2023-09-17,4.16097,4.18914,4.04909,4.06468,7800398.046088614
2023-09-18,4.06468,4.21896,4.02246,4.11626,15648841.462643977
2023-09-19,4.11626,4.16701,4.0813,4.15158,13272382.435401699
2023-09-20,4.15708,4.16727,4.07523,4.15075,12182626.527903976
2023-09-21,4.15065,4.16381,4.0006,4.00524,12635652.764993675
2023-09-22,4.00468,4.03486,3.9779,4.02372,10102768.630369512
2023-09-23,4.01332,4.03768,4.00148,4.02188,9046230.832747668
2023-09-24,4.02188,4.05838,4.00804,4.01256,8299062.585092216
2023-09-25,4.01346,4.08817,3.951,4.0549,15419099.98265629
2023-09-26,4.05486,4.09055,3.97299,4.00058,13926429.810728518
2023-09-27,4.00048,4.06954,3.96976,3.96976,12443679.42073185
2023-09-28,3.96976,4.09713,3.96516,4.06452,15893358.359666118
2023-09-29,4.06452,4.11805,4.05594,4.08199,16992110.84473706
2023-09-30,4.08195,4.11908,4.07071,4.10722,12170084.05759395
2023-10-01,4.10552,4.21462,4.09978,4.20056,11222527.198629787
2023-10-02,4.20106,4.30063,4.06976,4.10179,19537270.517706204
2023-10-03,4.09979,4.16217,4.05082,4.07586,7449590.89987255
2023-10-04,4.07516,4.08495,3.96784,4.0368,9353029.947701989
2023-10-05,4.04156,4.08254,4.00422,4.02469,9069233.143229043
2023-10-06,4.02569,4.09516,3.99918,4.08858,8509703.707814097
2023-10-07,4.08687,4.114,4.04855,4.05681,5764250.834137713
2023-10-08,4.05581,4.07422,4.00536,4.01409,8376811.563414077
2023-10-09,4.01305,4.03089,3.77351,3.85337,13602327.204380807
2023-10-10,3.85341,3.89454,3.77251,3.81292,9727789.060554605
2023-10-11,3.81198,3.82796,3.70019,3.70353,10667475.743445393
2023-10-12,3.70356,3.73973,3.62533,3.66015,12425962.382596748
2023-10-13,3.66011,3.76997,3.65841,3.75281,8931768.02196716
2023-10-14,3.75317,3.76102,3.71571,3.73948,7077589.0949073965
2023-10-15,3.74038,3.77521,3.7063,3.76595,9415598.941165358
2023-10-16,3.76505,3.89106,3.73719,3.79255,11203252.349889081
2023-10-17,3.78625,3.8163,3.64415,3.66706,11063658.437835736
2023-10-18,3.66586,3.72319,3.63123,3.63126,12482506.537361233
2023-10-19,3.63136,3.66458,3.57026,3.63522,12551693.388833158
2023-10-20,3.63582,3.80353,3.62876,3.72296,16429065.001985716
2023-10-21,3.72293,3.9788,3.70924,3.91262,20683764.847165342
2023-10-22,3.91262,3.95398,3.8127,3.89502,16817210.896107804
2023-10-23,3.89382,4.21499,3.87396,4.19658,25330510.636992455
2023-10-24,4.19668,4.4224,4.10482,4.1953,25292819.468459483
2023-10-25,4.19395,4.35456,4.14131,4.27438,17322210.88200756
2023-10-26,4.27428,4.4494,4.15506,4.21214,16046076.763604267
2023-10-27,4.21294,4.24996,4.05411,4.14621,16258886.628668187
2023-10-28,4.14715,4.2235,4.12257,4.19167,11619776.767652763
2023-10-29,4.19181,4.35506,4.15429,4.34282,12651905.34801292
2023-10-30,4.34292,4.48378,4.23533,4.46837,19634858.99884623
2023-10-31,4.46967,4.60453,4.27318,4.43796,22722856.452021714
2023-11-01,4.43796,4.80387,4.32319,4.71936,27571648.838005047
2023-11-02,4.71726,4.79838,4.53696,4.60315,27689154.84134835
2023-11-03,4.60965,4.645,4.46001,4.6143,19214379.212263342
2023-11-04,4.615,4.7805,4.58753,4.70367,17592134.820497863
2023-11-05,4.70363,4.90844,4.65676,4.76731,17523043.968570437
2023-11-06,4.77091,4.98269,4.68615,4.98269,10967727.739011258
2023-11-07,4.98219,5.00345,4.7229,4.91031,12580998.318312699
2023-11-08,4.93402,5.09003,4.86588,5.07732,17870316.87791262
2023-11-09,5.07532,5.2633,4.51161,4.95354,18613456.3652962
2023-11-10,5.08271,5.29559,4.99335,5.23392,15859463.638985515
2023-11-11,5.23122,5.67978,5.09765,5.57829,21043813.712513972
2023-11-12,5.57294,5.85927,5.3525,5.73939,21156925.401883494
2023-11-13,5.73945,5.8889,5.33829,5.3556,11530414.702771846
2023-11-14,5.35405,5.52179,5.0135,5.21478,11517817.11637801
2023-11-15,5.21393,5.63873,5.18748,5.58736,15732727.079818448
2023-11-16,5.58725,5.80115,5.28103,5.4127,19287446.879813503
2023-11-17,5.40849,5.48545,5.05611,5.25469,14668802.665438024
2023-11-18,5.25289,5.28624,4.99775,5.27758,10758613.217963882
2023-11-19,5.27758,5.48383,5.18005,5.40723,7962402.751028509
2023-11-20,5.40718,5.56918,5.26237,5.32877,11651810.409594677
2023-11-21,5.32327,5.34558,4.91027,5.0087,13110609.243487187
2023-11-22,4.86415,5.28603,4.84719,5.17676,13246459.340855233
2023-11-23,5.1673,5.21984,5.08572,5.13012,7484225.492984541
2023-11-24,5.13012,5.29576,5.12151,5.26636,10152809.052117893
2023-11-25,5.26641,5.38808,5.21526,5.32104,7201356.543220545
2023-11-26,5.32104,5.41593,5.16701,5.32292,7381220.553477779
2023-11-27,5.32487,5.3777,5.0407,5.1142,10964995.915113753
2023-11-28,5.11685,5.31519,5.10485,5.24094,10850446.958140908
2023-11-29,5.24184,5.38324,5.15251,5.16742,10817165.064495252
2023-11-30,5.16747,5.57694,5.11937,5.4836,15891254.489120396
2023-12-01,5.48183,5.5243,5.37199,5.47299,7744550.81784288
2023-12-02,5.47219,5.60471,5.45422,5.55866,6703256.733530101
2023-12-03,5.55866,5.61773,5.43726,5.60656,7281700.180534868
2023-12-04,5.54226,5.72032,5.4676,5.56738,12011599.408085436
2023-12-05,5.57008,5.8293,5.5134,5.78139,13939190.181431584
2023-12-06,5.78089,6.2001,5.77999,6.03066,16542028.670294404
2023-12-07,6.04046,6.29905,5.90857,6.21748,12592057.365217896
2023-12-08,6.21691,6.80925,6.17095,6.76623,15720977.022218935
2023-12-09,6.76343,7.68765,6.75593,7.16356,26430662.12263017
2023-12-10,7.16103,7.32683,6.96412,7.24082,10738361.821387934
2023-12-11,7.24812,7.3583,6.28152,6.7378,18684968.371217865
2023-12-12,6.73773,7.3248,6.69475,6.96873,20200637.607056547
2023-12-13,6.96846,7.56858,6.61739,7.48772,17171182.908061977
2023-12-14,7.48212,7.76548,6.97396,7.59682,20713223.839246325
2023-12-15,7.60392,7.60392,6.93913,7.01233,16028839.08183191
2023-12-16,7.01763,7.34457,6.86956,7.10551,10948035.226885354
2023-12-17,7.10534,7.14545,6.77766,6.82626,10399348.85081945
2023-12-18,6.81807,6.86183,6.37031,6.83375,10277413.075667929
2023-12-19,6.83415,7.04292,6.61156,6.70018,8844460.917903222
2023-12-20,6.70018,7.13287,6.62125,6.92348,11814063.674994765
2023-12-21,6.92188,8.3602,6.8941,8.22256,37721080.35229794
2023-12-22,8.22256,8.56587,7.84933,7.96517,22945850.723579742
2023-12-23,7.96507,8.42481,7.5907,8.42481,17025748.07177811
2023-12-24,8.42811,9.20128,8.3048,8.6431,36645668.7170995
2023-12-25,8.65664,9.39689,8.5073,9.24243,30254073.297000464
2023-12-26,9.18871,9.58889,8.41193,8.83362,20460849.305965256
2023-12-27,8.82752,9.01584,8.40585,8.64155,14897087.452060962
2023-12-28,8.64155,8.91044,8.27096,8.44093,12577131.804835048
2023-12-29,8.44193,8.68283,8.05628,8.20434,16371851.762523988
2023-12-30,8.20434,8.44966,8.09782,8.33595,8128362.896674985
2023-12-31,8.33603,8.63639,8.03333,8.10897,10510162.645189036
2024-01-01,8.11747,8.63107,8.06504,8.52342,7401890.607813331
2024-01-02,8.52342,8.81153,8.33658,8.43832,12182985.233738286
2024-01-03,8.44512,8.57563,6.55334,7.67444,15121680.45708488
2024-01-04,7.67459,8.00281,7.48591,7.87276,12131907.420261927
2024-01-05,7.87268,7.95941,7.21354,7.34059,14376982.718867423
2024-01-06,7.34059,7.45416,6.9521,7.09836,10468007.14518249
2024-01-07,7.09575,7.32613,6.88815,6.91112,8822320.14118165
2024-01-08,6.91122,7.50623,6.51702,7.48385,13638460.244277501
2024-01-09,7.48656,7.52782,6.91325,7.07449,9458471.602449007
2024-01-10,7.11914,7.89242,6.81434,7.86837,13780031.858888548
2024-01-11,7.97967,8.5806,7.86365,8.11009,19686467.472568028
2024-01-12,8.12271,8.21249,7.32668,7.49985,11666160.689880008
2024-01-13,7.51191,7.74485,7.376,7.64576,8387954.539063963
2024-01-14,7.64936,7.69412,7.40897,7.45212,5575812.669402303
2024-01-15,7.45212,7.68392,7.30518,7.4964,6877232.637382671
2024-01-16,7.4959,7.6578,7.34186,7.54607,7798699.649342401
2024-01-17,7.54607,7.59265,7.2519,7.30089,8574615.245149948
2024-01-18,7.2952,7.38201,6.81685,7.02899,10463729.733918024
2024-01-19,7.02899,7.05257,6.57055,6.83543,8856149.61686704
2024-01-20,6.83543,6.94479,6.77417,6.90184,6990320.492572106
2024-01-21,6.90593,6.9708,6.8248,6.82666,5540276.816294199
2024-01-22,6.82692,6.85811,6.30517,6.38996,11642799.53848917
2024-01-23,6.39455,6.44691,5.97686,6.29825,10073837.667706335
2024-01-24,6.29969,6.53588,6.25878,6.40167,9033330.498821037
2024-01-25,6.40457,6.56456,6.34573,6.43932,6342082.470128075
2024-01-26,6.43932,6.72595,6.35938,6.6827,8723899.15363285
2024-01-27,6.6827,6.74935,6.53023,6.67263,7567963.754434044
2024-01-28,6.6727,6.78181,6.56908,6.78181,8488243.704975866
2024-01-29,6.78181,7.29555,6.70566,7.2131,16277587.432789374
2024-01-30,7.21317,7.23017,6.91061,6.96616,11534919.54526242
2024-01-31,6.83353,6.88204,6.58238,6.66077,8039962.78324301
2024-02-01,6.65074,6.81293,6.53188,6.76534,7458483.837222208
2024-02-02,6.76534,7.02073,6.75557,6.94162,7114674.308562929
2024-02-03,6.94162,7.00261,6.81148,6.87476,5407569.245203564
2024-02-04,6.83558,6.83765,6.64601,6.69582,4030749.9237031876
2024-02-05,6.69099,6.96751,6.58964,6.67904,7369700.79369832
2024-02-06,6.67904,6.82819,6.63852,6.80699,6990893.265841192
2024-02-07,6.80759,6.96055,6.66556,6.92371,7740904.551303263
2024-02-08,6.92421,7.10645,6.87014,7.04488,9619744.397087457
2024-02-09,7.04481,7.32734,6.9597,7.19577,12199223.232109824
2024-02-10,7.20112,7.29199,7.06482,7.21109,5619107.163191736
2024-02-11,7.21649,7.34383,7.08278,7.09936,8300171.024474902
2024-02-12,7.09826,7.37762,6.981,7.34063,9838017.303317394
2024-02-13,7.34063,7.45336,7.15167,7.28874,8982907.184651585
2024-02-14,7.31563,7.70934,7.27823,7.68074,10583697.08997186
2024-02-15,7.68074,7.95344,7.53542,7.73953,13306747.210534431
2024-02-16,7.73212,7.86802,7.55293,7.58794,8700301.174868597
2024-02-17,7.58786,7.69034,7.35011,7.39003,6282529.646069878
2024-02-18,7.7934,7.87579,7.73062,7.86286,893076.9747074891
2024-02-19,7.86386,8.09634,7.66487,8.08464,9646568.689810377
2024-02-20,8.08606,8.14816,7.43578,7.81558,14562797.573959215
2024-02-21,7.81486,7.83064,7.23421,7.402,10873092.2815898
2024-02-22,7.402,7.68369,7.27544,7.55848,10068128.788611896
2024-02-23,7.55558,7.64049,7.27227,7.51435,10136497.336596336
2024-02-24,7.51325,7.88848,7.43111,7.8199,7586458.371865833
2024-02-25,7.82352,7.92074,7.67808,7.84101,7001921.800649395
2024-02-26,7.84851,8.10336,7.58421,8.09016,10969600.133874668
2024-02-27,8.08487,8.44929,8.00392,8.35744,13703667.137703435
2024-02-28,8.34754,8.72163,7.75902,8.32202,21366099.718025587
2024-02-29,8.31862,8.88979,8.05074,8.1474,10736085.48665416
2024-03-01,8.1468,8.65975,8.1468,8.63564,6374715.825657561
2024-03-02,8.63356,9.39454,8.583,9.34064,13083864.55716687
2024-03-03,9.33244,9.89905,8.66058,9.74828,23052130.690330643
2024-03-04,9.75849,10.31147,9.62795,10.05985,26023773.126252025
2024-03-05,10.06186,10.75977,8.33676,9.21215,33331917.1682455
2024-03-06,9.21415,10.56487,8.93259,10.44974,16033834.554920837
2024-03-07,10.44032,11.00195,10.24211,10.39635,15087131.531806132
2024-03-08,10.39635,10.69597,9.99369,10.61613,15234897.009491164
2024-03-09,10.61613,10.97001,10.43823,10.51537,13089222.303669019
2024-03-10,10.51776,10.59583,9.98695,10.03673,9461337.44795783
2024-03-11,10.04805,11.24666,9.8208,11.13613,18194533.889041644
2024-03-12,11.13462,11.14666,10.16732,10.65385,11230053.169893844
2024-03-13,10.65855,11.31665,10.63366,10.99949,9664259.332559649
2024-03-14,11.34998,11.88578,10.90454,11.51097,10685254.011542207
2024-03-15,11.50286,11.69891,10.0003,10.75397,16778111.583112825
2024-03-16,10.75017,10.89833,9.68991,9.74025,10735696.014054073
2024-03-17,9.73825,10.24336,9.18939,10.09055,9353105.407461286
2024-03-18,10.09075,10.4446,9.60476,9.80861,9561415.779546425
2024-03-19,9.81561,10.0327,8.69969,8.76928,9442148.565959238
2024-03-20,8.76828,9.56429,8.50055,9.46591,12079615.631029682
2024-03-21,9.31775,9.53357,9.06428,9.24817,4043408.0135795134
2024-03-22,9.24507,9.36806,8.69503,8.80094,8844634.365333954
2024-03-23,8.80085,9.22341,8.79473,9.1037,5972801.679440631
2024-03-24,9.096,9.39754,8.96159,9.39134,6263198.658476262
2024-03-25,9.39404,9.83127,9.28533,9.80897,10278330.001996335
2024-03-26,9.80277,10.05912,9.52971,9.6873,20524705.91942005
2024-03-27,9.68979,9.80923,9.30251,9.49038,19734955.910788245
2024-03-28,9.48719,9.65317,9.29361,9.5317,16521501.0210863
2024-03-29,9.5287,9.81325,9.34869,9.57019,19543021.174411654
2024-03-30,9.57289,9.70246,9.40797,9.40947,12628316.108264111
2024-03-31,9.40807,9.60858,9.39185,9.55215,10288161.685388599
2024-04-01,9.55115,9.73754,8.92806,9.14117,18905436.101054803
2024-04-02,9.14368,9.19721,8.37939,8.58233,18919002.918502625
2024-04-03,8.57793,8.78191,8.28843,8.41014,18163720.62905691
2024-04-04,8.41014,8.71536,8.26929,8.43162,16736777.46738846
2024-04-05,8.43472,8.51224,8.08022,8.39905,18779071.34957014
2024-04-06,8.3956,8.49842,8.3374,8.45403,12474822.031490946
2024-04-07,8.45411,8.74265,8.44317,8.60557,14914353.101257225
2024-04-08,8.60527,9.09356,8.55997,9.02896,15850147.740612043
2024-04-09,9.03036,9.10444,8.64805,8.71867,15019889.667840723
2024-04-10,8.71488,8.77846,8.13052,8.38525,12445255.015929075
2024-04-11,8.38615,8.5205,8.18468,8.28538,8847232.788664227
2024-04-12,8.28456,8.49032,6.56476,7.19219,24497449.14837403
2024-04-13,7.19519,7.33073,5.7202,6.16199,28864919.05264065
2024-04-14,6.1723,6.82161,6.0978,6.53186,27748253.746539343
2024-04-15,6.53456,7.21226,6.44332,6.72074,16284870.655646292
2024-04-16,6.70107,6.8235,6.37467,6.73105,11767967.544739077
2024-04-17,6.72634,6.77938,6.32694,6.62727,8895566.795219999
2024-04-18,6.63487,6.80808,6.45058,6.79674,7949783.977697449
2024-04-19,6.79334,6.91488,6.28179,6.7654,13399888.860077715
2024-04-20,6.76893,7.28538,6.5855,7.24727,8870004.89739869
2024-04-21,7.24987,7.29133,6.96636,7.15502,7756076.914076749
2024-04-22,7.15302,7.58183,7.09605,7.51428,10209348.695522044
2024-04-23,7.51698,7.56199,7.23637,7.24978,8939647.846621221
2024-04-24,7.25085,7.4994,6.95124,7.01824,10149368.066144543
2024-04-25,7.01364,7.01981,6.70234,6.93268,8945828.134866217
2024-04-26,6.93418,6.95061,6.71437,6.83743,8119402.038172172
2024-04-27,6.83402,6.86201,6.52264,6.74133,6918243.0604147175
2024-04-28,6.73913,6.94741,6.72866,6.86958,4464544.556300421
2024-04-29,6.86428,6.87819,6.47205,6.5236,7380909.729046491
2024-04-30,6.52614,6.6637,6.0386,6.22583,11639873.57635775
2024-05-01,6.2236,6.9148,6.12282,6.86429,21368859.67373414
2024-05-02,6.86429,7.3734,6.68994,7.35047,13156402.728634873
2024-05-03,7.35109,7.40957,7.003,7.27746,12470211.50442726
2024-05-04,7.27575,7.30215,7.1118,7.16474,7131408.53323339
2024-05-05,7.16222,7.40061,7.01906,7.35881,7148737.874801028
2024-05-06,7.35828,7.4733,7.06512,7.21684,9163781.139498947
2024-05-07,7.21337,7.26876,7.02946,7.10779,3835167.883264393
2024-05-08,7.10179,7.1867,6.89691,6.97164,5520069.8016837165
2024-05-09,6.97314,7.06675,6.78202,7.01618,6089131.620009972
2024-05-10,7.01918,7.1489,6.7464,6.78396,6497756.657539771
2024-05-11,6.78256,6.80633,6.62958,6.68493,4649895.741446595
2024-05-12,6.68753,6.78808,6.59069,6.64814,3429266.009159246
2024-05-13,6.64954,6.8235,6.43001,6.65807,7585641.765473509
2024-05-14,6.65867,6.69656,6.49142,6.53585,6618549.097775957
2024-05-15,6.53175,7.02787,6.45989,6.9564,9435860.618266055
2024-05-16,6.9605,7.02157,6.81939,6.96813,7556962.298227982
2024-05-17,6.96913,7.29798,6.93665,7.20045,9736133.009846104
2024-05-18,7.19822,7.2306,7.06552,7.12791,4860515.803523904
2024-05-19,7.12741,7.18335,6.8891,6.95581,4293020.119330801
2024-05-20,6.95638,7.53959,6.85183,7.52456,7819318.094465241
2024-05-21,7.52446,7.66832,7.43015,7.56596,10961418.77539595
2024-05-22,7.56263,7.69771,7.38017,7.46469,8106563.805231203
2024-05-23,7.46826,7.59895,6.92879,7.23906,10605617.352128763
2024-05-24,7.23037,7.37811,7.01334,7.26013,7552095.614872105
2024-05-25,7.25303,7.39908,7.21922,7.35203,4602500.799646299
2024-05-26,7.34373,7.63612,7.33946,7.54789,6276170.957849644
2024-05-27,7.55133,7.76872,7.37437,7.62961,12553789.52502655
2024-05-28,7.62901,7.65877,7.27217,7.39782,17608490.53432867
2024-05-29,7.39862,7.55347,7.13624,7.19638,9144962.280610228
2024-05-30,7.19687,7.22891,6.92234,7.01514,6277294.368442552
2024-05-31,7.01514,7.05058,6.79979,6.99057,6032894.92062356
2024-06-01,6.99227,7.12712,6.94548,7.09718,4560088.012845866
2024-06-02,7.09492,7.11979,6.92078,7.00059,4482617.464155139
2024-06-03,7.00199,7.18583,6.93061,7.04467,7520728.383088202
2024-06-04,7.04407,7.23433,6.93938,7.1964,4789375.570565074
2024-06-05,7.1975,7.29405,7.15083,7.25353,6499250.320291425
2024-06-06,7.25425,7.28551,7.06683,7.11692,6296696.845233042
2024-06-07,7.12815,7.28671,6.07224,6.62358,10540277.302399674
2024-06-08,6.62125,6.68053,6.35334,6.3952,7288821.487970728
2024-06-09,6.39773,6.53464,6.3393,6.51332,5900615.830809207
2024-06-10,6.51935,6.58232,6.35666,6.50374,6324088.4807049595
2024-06-11,6.50604,6.52257,6.21949,6.37356,9130764.506549435
2024-06-12,6.37356,6.92756,6.27803,6.75047,12184942.193595132
2024-06-13,6.75267,6.75767,6.34749,6.41923,6614081.58684339
2024-06-14,6.42223,6.4839,6.03353,6.19546,9973847.196613321
2024-06-15,6.18707,6.25371,6.1052,6.18657,5401787.847284957
2024-06-16,6.18827,6.39528,6.14789,6.35981,6978045.814434574
2024-06-17,6.35981,6.42162,5.99084,6.14037,7762286.699012415
2024-06-18,6.14157,6.14462,5.46102,5.76383,18107891.914323002
2024-06-19,5.76982,5.98944,5.71975,5.85966,11553568.8365796
2024-06-20,5.86055,5.97047,5.60019,5.66677,8559097.428190269
2024-06-21,5.66827,5.73108,5.54786,5.59933,10196339.221122684
2024-06-22,5.60212,5.80157,5.53918,5.73836,8691748.971205154
2024-06-23,5.73973,5.81512,5.59556,5.68172,6522981.21149439
2024-06-24,5.68098,5.72552,5.3915,5.65867,11938101.536422305
